					ZCE Options Historical Data(2023AP)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.   |OI Change|Turnover (RMB 10,000)|DELTA     |Implied Volatility|Exercise Volume
2023-11-10 |AP405P7700   |61.50       |77.50    |77.50    |77.50    |77.50    |78.00     |16.00     |16.50     |1         |63           |0        |0.08      |-0.1338   |20.24             |0                              
2023-11-10 |AP405P7800   |77.00       |90.50    |90.50    |90.50    |90.50    |96.50     |13.50     |19.50     |2         |11           |2        |0.18      |-0.1578   |20.24             |0                              
2023-11-10 |AP405P7900   |98.00       |0.00     |0.00     |0.00     |0.00     |116.00    |18.00     |18.00     |0         |9            |0        |0.00      |-0.1833   |20.24             |0                              
2023-11-10 |AP405P8000   |120.00      |140.00   |148.00   |140.00   |148.00   |140.00    |28.00     |20.00     |10        |169          |0        |1.42      |-0.2117   |20.24             |0                              
2023-11-10 |AP405P8100   |147.00      |0.00     |0.00     |0.00     |0.00     |153.50    |6.50      |6.50      |0         |14           |0        |0.00      |-0.2346   |19.47             |0                              
2023-11-10 |AP405P8200   |177.00      |0.00     |0.00     |0.00     |0.00     |179.00    |2.00      |2.00      |0         |67           |0        |0.00      |-0.2652   |19.26             |0                              
2023-11-10 |AP405P8300   |212.00      |243.00   |243.00   |243.00   |243.00   |212.50    |31.00     |0.50      |1         |17           |0        |0.24      |-0.3003   |19.32             |0                              
2023-11-10 |AP405P8400   |250.00      |0.00     |0.00     |0.00     |0.00     |252.50    |2.50      |2.50      |0         |7            |0        |0.00      |-0.3370   |19.50             |0                              
2023-11-10 |AP405P8500   |292.50      |315.00   |315.00   |315.00   |315.00   |297.00    |22.50     |4.50      |10        |65           |10       |3.15      |-0.3745   |19.73             |0                              
2023-11-10 |AP405P8600   |339.00      |0.00     |0.00     |0.00     |0.00     |346.50    |7.50      |7.50      |0         |1            |0        |0.00      |-0.4118   |20.00             |0                              
2023-11-10 |AP405P8700   |390.00      |0.00     |0.00     |0.00     |0.00     |400.50    |10.50     |10.50     |0         |8            |0        |0.00      |-0.4486   |20.28             |0                              
2023-11-10 |AP405P8800   |444.00      |0.00     |0.00     |0.00     |0.00     |457.50    |13.50     |13.50     |0         |5            |0        |0.00      |-0.4843   |20.56             |0                              
2023-11-10 |AP405P8900   |503.00      |0.00     |0.00     |0.00     |0.00     |520.00    |17.00     |17.00     |0         |6            |0        |0.00      |-0.5187   |20.85             |0                              
2023-11-10 |AP405P9000   |564.00      |0.00     |0.00     |0.00     |0.00     |582.50    |18.50     |18.50     |0         |6            |0        |0.00      |-0.5521   |21.14             |0                              
2023-11-10 |AP405P9100   |631.50      |0.00     |0.00     |0.00     |0.00     |652.00    |20.50     |20.50     |0         |0            |0        |0.00      |-0.5830   |21.43             |0                              
2023-11-10 |AP405P9200   |699.00      |0.00     |0.00     |0.00     |0.00     |722.00    |23.00     |23.00     |0         |0            |0        |0.00      |-0.6132   |21.71             |0                              
2023-11-10 |AP405P9300   |772.50      |0.00     |0.00     |0.00     |0.00     |795.00    |22.50     |22.50     |0         |0            |0        |0.00      |-0.6412   |21.99             |0                              
2023-11-10 |AP405P9400   |848.00      |0.00     |0.00     |0.00     |0.00     |871.50    |23.50     |23.50     |0         |0            |0        |0.00      |-0.6673   |22.26             |0                              
2023-11-10 |AP405P9500   |925.00      |0.00     |0.00     |0.00     |0.00     |947.50    |22.50     |22.50     |0         |0            |0        |0.00      |-0.6929   |22.53             |0                              
2023-11-10 |AP405P9600   |1,006.50    |0.00     |0.00     |0.00     |0.00     |1,028.50  |22.00     |22.00     |0         |0            |0        |0.00      |-0.7155   |22.80             |0                              
2023-11-10 |AP405P9700   |1,088.50    |0.00     |0.00     |0.00     |0.00     |1,110.50  |22.00     |22.00     |0         |0            |0        |0.00      |-0.7369   |23.06             |0                              
2023-11-10 |AP405P9800   |1,172.50    |0.00     |0.00     |0.00     |0.00     |1,192.50  |20.00     |20.00     |0         |0            |0        |0.00      |-0.7580   |23.31             |0                              
2023-11-10 |AP405P9900   |1,260.00    |0.00     |0.00     |0.00     |0.00     |1,277.50  |17.50     |17.50     |0         |0            |0        |0.00      |-0.7763   |23.56             |0                              
2023-11-13 |AP401C10000  |16.50       |17.00    |18.00    |7.50     |9.00     |10.50     |-7.50     |-6.00     |819       |1,391        |27       |8.92      |0.0491    |27.86             |0                              
2023-11-13 |AP401C10200  |10.00       |10.00    |10.00    |3.50     |4.00     |6.00      |-6.00     |-4.00     |255       |332          |28       |1.53      |0.0287    |29.36             |0                              
2023-11-13 |AP401C10400  |6.50        |6.50     |8.00     |3.50     |3.50     |3.50      |-3.00     |-3.00     |81        |181          |-51      |0.30      |0.0171    |30.86             |0                              
2023-11-13 |AP401C10600  |4.00        |4.00     |5.50     |3.50     |3.50     |2.00      |-0.50     |-2.00     |70        |516          |33       |0.26      |0.0104    |32.32             |0                              
2023-11-13 |AP401C7300   |1,786.00    |0.00     |0.00     |0.00     |0.00     |1,796.00  |10.00     |10.00     |0         |0            |0        |0.00      |1.0000    |35.90             |0                              
2023-11-13 |AP401C7400   |1,686.00    |0.00     |0.00     |0.00     |0.00     |1,696.00  |10.00     |10.00     |0         |0            |0        |0.00      |0.9999    |34.98             |0                              
2023-11-13 |AP401C7500   |1,586.50    |0.00     |0.00     |0.00     |0.00     |1,596.00  |9.50      |9.50      |0         |10           |0        |0.00      |0.9994    |34.05             |0                              
2023-11-13 |AP401C7600   |1,486.50    |0.00     |0.00     |0.00     |0.00     |1,496.00  |9.50      |9.50      |0         |0            |0        |0.00      |0.9980    |33.13             |0                              
2023-11-13 |AP401C7700   |1,387.50    |0.00     |0.00     |0.00     |0.00     |1,396.50  |9.00      |9.00      |0         |0            |0        |0.00      |0.9964    |32.20             |0                              
2023-11-13 |AP401C7800   |1,288.00    |0.00     |0.00     |0.00     |0.00     |1,296.50  |8.50      |8.50      |0         |0            |0        |0.00      |0.9941    |31.28             |0                              
2023-11-13 |AP401C7900   |1,189.50    |0.00     |0.00     |0.00     |0.00     |1,197.50  |8.00      |8.00      |0         |3            |0        |0.00      |0.9907    |30.37             |0                              
2023-11-13 |AP401C8000   |1,091.00    |0.00     |0.00     |0.00     |0.00     |1,098.00  |7.00      |7.00      |0         |3            |0        |0.00      |0.9861    |29.46             |0                              
2023-11-13 |AP401C8100   |993.50      |0.00     |0.00     |0.00     |0.00     |999.50    |6.00      |6.00      |0         |8            |0        |0.00      |0.9798    |28.57             |0                              
2023-11-13 |AP401C8200   |896.50      |0.00     |0.00     |0.00     |0.00     |901.50    |5.00      |5.00      |0         |34           |0        |0.00      |0.9701    |27.70             |0                              
2023-11-13 |AP401C8300   |801.00      |0.00     |0.00     |0.00     |0.00     |804.50    |3.50      |3.50      |0         |21           |0        |0.00      |0.9564    |26.86             |0                              
2023-11-13 |AP401C8400   |707.00      |696.00   |696.00   |696.00   |696.00   |708.50    |-11.00    |1.50      |1         |147          |0        |0.70      |0.9373    |26.06             |0                              
2023-11-13 |AP401C8500   |615.00      |620.00   |620.00   |620.00   |620.00   |615.00    |5.00      |0.00      |2         |109          |-2       |1.24      |0.9106    |25.32             |0                              
2023-11-13 |AP401C8600   |525.50      |0.00     |0.00     |0.00     |0.00     |524.50    |-1.00     |-1.00     |0         |265          |0        |0.00      |0.8738    |24.65             |0                              
2023-11-13 |AP401C8700   |440.50      |433.50   |436.00   |427.50   |427.50   |438.50    |-13.00    |-2.00     |21        |211          |5        |9.10      |0.8248    |24.08             |0                              
2023-11-13 |AP401C8800   |361.00      |354.50   |364.00   |346.00   |364.00   |358.00    |3.00      |-3.00     |15        |161          |2        |5.30      |0.7619    |23.62             |0                              
2023-11-13 |AP401C8900   |288.00      |291.50   |303.00   |268.50   |282.00   |285.00    |-6.00     |-3.00     |49        |145          |-13      |13.93     |0.6855    |23.29             |0                              
2023-11-13 |AP401C9000   |224.50      |239.50   |239.50   |200.50   |216.00   |221.00    |-8.50     |-3.50     |205       |470          |-16      |44.54     |0.5981    |23.12             |0                              
2023-11-13 |AP401C9100   |172.50      |139.00   |183.50   |139.00   |161.00   |167.50    |-11.50    |-5.00     |165       |231          |2        |27.52     |0.5050    |23.10             |0                              
2023-11-13 |AP401C9200   |131.00      |137.00   |139.00   |111.50   |117.00   |125.00    |-14.00    |-6.00     |332       |358          |1        |41.72     |0.4133    |23.24             |0                              
